lat,lon,name,type
23.75638889,86.35208333,PUTKI,Base
23.54555556,87.90694444,Natunhat,Base
29.31855556,79.58416667,NAUKUCHIATAL,Base
24.97694444,92.51833333,Gumrabazar,Base
27.13055556,88.27861111,Singlabazar,Base
27.17166667,88.52972222,Rangpo,Base
24.86083333,92.29027778,Fakirabazar,Base
22.60583333,77.19555556,Sip at Dholpur,Base
31.035,78.75027778,Harshil,Base
23.10444444,86.66166667,Tusuma,Base
23.03583333,76.73555556,Astha,Base
24.43361111,76.34055556,Barodiya,Base
23.28777778,86.36027778,Simulia,Base
28.51861111,79.25166667,Meerganj,Base
11.90277778,78.33,HARUR,Base
11.23944444,76.02333333,KUNIYIL,Base
27.78722222,78.6275,Kasganj,Base
22.91916667,86.62694444,Phulberia,Base
24.28722222,73.84638889,Amarpura,Base
25.08277778,82.92083333,Ahrora,Base
23.97777778,81.51333333,Koilari,Base
24.37277778,81.60333333,Churhat,Base
30.33194444,79.31027778,Nandprayag,Base
12.45845833,75.27633889,POOKKAYAM,Base
26.19722222,75.84166667,Tonk,Base
11.05694444,76.03944444,KARATHODU,Base
23.34916667,68.76861111,Chhasara,Base
20.93638889,76.47416667,YERLI,Base
11.26416667,76.23861111,CHAKKALAKUTH,Base
24.88305556,74.63222222,Chittorgarh,Base
23.91527778,74.70222222,Sohagpura,Base
27.79666667,77.61472222,Shergarh,Base
26.18916667,76.36694444,Dubi,Base
23.38777778,79.915,Hiran at Singaldeep,Base
29.1075,77.42194444,Shekhpura (Barnawa),Base
27.25472222,78.02333333,AGRA(POIYAGHAT),Base
26.62194444,78.8375,BHIND,Base
16.5,80.53333333,Prakasam Barrage,Base
11.44305556,79.02444444,Venganur,Base
10.90361111,79.70722222,Porakudi,Base
23.97777778,86.855,Jamtara1,Base
20.19361111,79.66611111,Rajoli,Base
30.88222222,77.20944444,Yashwant Nagar,Base
27,94,Bana,Base
26.30722222,79.92,LALPUR,Base
19.44472222,84.26138889,Mohana,Base
20.93083333,85.51916667,Altuma,Base
28.3732,77.48831389,Manjhawali,Base
21.58111111,79.8,Sitekasa,Base
26.65166667,80.79472222,Bani,Base
30.06444444,77.76055556,Attal,Base
27.29691111,77.72822222,Parkham,Base
25.08083333,79.34333333,GARRAULI,Base
24.54361111,92.43305556,ANIPUR,Base
24.79166667,93.00472222,Lakhipur,Base
22.91583333,78.3475, Sandia,Base
10.85055556,79.78944444,Gopurajapuram,Base
21.91944444,75.74666667,Beda at Satwadi(Gogawa),Base
22.24611111,76.05166667,Choral at Barwah,Base
22.7575,77.68805556,D/S HOSHANGABAD,Base
28.19277778,94.77027778,Kabu basti (Kambang),Base
28.07388889,96.49638889,Hayuliang,Base
27.5075,96.16,Motipur,Base
22.70722222,78.19416667,Palakmati at Sohagpur,Base
30.79166667,78.13805556,Naugaon,Base
15.49194444,76.7175,Oollenur,Base
27.35861111,93.03972222,Seppa,Base
21.60916667,86.68333333,Jeypore,Base
25.2375,82.03777778,Mejaroad,Base
16.71472222,80.32027778,Keesara,Base
26.42916667,82.54861111,Akbarpur,Base
29.15861111,79.03888889,Ram nagar Barrage,Base
21.29722222,73.02527778,GHALA,Base
20.2575,85.18555556,Khandapara,Base
20.01,85.2975,Padmavati,Base
22.27166667,75.10472222,Maan at Gopalpura,Base
26.51944444,88.10583333,Galgalia,Base
30.99388889,78.94027778,Gangotri,Base
26.04055556,85.555,Sakra,Base
19.95583333,79.10083333,Ghugus,Base
20.42194444,80.09166667,Wairagarah,Base
20.9125,79.92722222,Salebardi,Base
27.83694444,79.91,Shahjahanpur,Base
11.9823,75.58415833,PERUMANNU,Base
24.34583333,77.1125,A.B.Road X-ing,Base
25.03333333,81.73472222,Chakghat,Base
25.38027778,82.82861111,TENDUI,Base
26.94777778,83.57583333,MAU,Base
25.66666667,83.55416667,Ashatpur,Base
24.77444444,81.25972222,REWA,Base
23.86694444,81.21583333,Chansura,Base
24.60361111,82.77638889,NIWARI,Base
25.21638889,83.51638889,Durgawati,Base
24.19138889,81.47944444,NAURHIA,Base
26.79972222,91.69972222,DRF,Base
27.7599,94.009,TAMEN,Base
11.57277778,76.91916667,THENGUMARAHADA,Base
8.715277778,76.85416667,AYILAM ,Base
22.40861111,76.21972222,Kaner at Mendhikheda,Base
22.64277778,77.56361111,Hathed at Misrod,Base
30.65416667,79.02777778,Gaurikund,Base
22.47222222,76.78722222,Datuni at Dudwas,Base
11.43527778,78.93888889,Melkalpoondi,Base
29.55388889,79.34361111,Betalghat,Base
27.68638889,81.82555556,Bhinga,Base
19.38333333,80.55,Mirdapalli,Base
24.32361111,87.20222222,Maharo,Base
23.00069444,86.63944444,KHARIDWAR,Base
25.84861111,92.885,Kheronighat,Base
29.27305556,77.6,Ratanpuri,Base
26.9625,78.3625,ARNOTA,Base
26.73683333,83.83302778,Hetimpur,Base
22.58027778,76.97277778,Jamner at Sandalpur,Base
25.21799722,84.82569167,Kinjer,Base
30.78,77.29777778,Kheri,Base
24.85845278,84.31209167,Palmerganj,Base
30.43694444,77.57861111,Ganguwala,Base
30.79805556,78.115,Purola,Base
11.52722222,77.75083333,THEVUR,Base
24.21361111,83.87833333,Garhwa,Base
26.72972222,88.58222222,Gazoldoba,Base
16.50111111,80.625,Vijayawada,Base
26.90194444,88.47222222,CORONATION,Base
23.25888889,91.46611111,Belonia,Base
16.73916667,79.66972222,Dameracherla,Base
28.60208333,77.42421389,Noida,Base
26.65361111,91.71527778,Suklai,Base
22.22638889,76.04722222,Mortakka,Base
24.76222222,92.83694444,NEAIRGRAM,Base
26.49777778,90.655,AIE NH XING,Base
21.88444444,80.17527778,Kumhari,Base
21.84333333,76.50444444, Bhamgarh,Base
26.2444,93.97283333,Gelabil,Base
24.78444444,92.90722222,SIBAPUR,Base
10.35416667,77.56083333,BALASAMUDRAM,Base
24.03305556,84.06361111,Daltonganj,Base
21.97083333,75.25805556,Deb at Khajuri,Base
25.20916667,83.32666667,NARHAN,Base
24.54888889,80.90666667,SATNA,Base
30.38111111,77.79666667,Sabhowala,Base
30.76138889,77.70527778,Meenus(Tons),Base
24.97305556,92.55638889,KALAIN,Base
30.76138889,77.705,Meenus (Khad),Base
23.78472222,79.14361111,GARHAKOTA,Base
19.38333333,83.79222222,Gudari,Base
22.98527778,80.59611111,Silgi at Kotrai,Base
26.84055556,88.82777778,MURTI,Base
27.49361111,96.21916667,Miao,Base
20.91888889,85.23555556,Talcher,Base
27.28361111,95.66277778,Margherita,Base
27.14,95.37,Dillighat,Base
26.87055556,88.89555556,Nagrakata,Base
24.41083333,81.70416667,Kuldah Bridge,Base
25.53527778,88.0575,BARIOL,Base
26.41805556,85.85305556,Saulighat,Base
21.81527778,76.33388889,Abna at Khandwa,Base
30.89666667,78.6775,Gangnani,Base
29.88,77.8975,Roorkee,Base
20.31277778,81.53222222,Sarangpal ,Base
26.65583333,81.34972222,Haidergarh,Base
10.89805556,76.19194444,PULAMANTHOLE,Base
26.79444444,81.55972222,Ramsanehi Ghat,Base
23.99527778,82.53388889,Chachar,Base
25.54416667,83.32666667,Devkali,Base
11.0925,79.085,Varanavasi,Base
11.28777778,76.89111111,NELLITHURAI,Base
29.69694444,79.26111111,Bhikiasen,Base
23.07388889,86.36277778,Purihansha,Base
29.77972222,77.96194444,Dosni,Base
16.67638889,74.57416667,Terwad (Seasonal),Base
25.37944444,76.14527778,Mandawara,Base
25.85444444,76.56916667,Pali,Base
28.78666667,78.98611111,Rampur_GSM,Base
22.58333333,87.04388889,Lalgarh,Base
22.62972222,86.97472222,D P Ghat,Base
19.09888889,77.96055556,Bhainsa(State Govt. Site),Base
25.29944444,81.56555556,PRATAPPUR,Base
30.15194444,78.59944444,Devprayag (B),Base
11.8,78.81666667,Gomukhi dam,Base
26.16055556,87.70527778,Chargharia,Base
26.17194444,78.80416667,SEONDHA,Base
26.42638889,79.24583333,JUHIKHA,Base
20.59944444,84.78166667,Tikarpara,Base
8.901388889,77.64861111,A.P.PURAM,Base
26.15166667,79.95138889,MOOSA NAGAR,Base
25.28972222,80.30944444,KURDHANA,Base
28.06333333,80.96472222,Shardanagar,Base
28.39305556,81.0075,Chaugurji Ghat,Base
10.41694444,79.29166667,PATTUKOTTAI,Base
24.17527778,92.02361111,KUMARGHAT,Base
12.12111111,77.78194444,HOGENAKKAL,Base
29.49861111,80.12583333,GHAT,Base
27.98805556,81.43333333,Gaighat,Base
30.87416667,78.30333333,Kuthnaur,Base
28.95888889,77.47,Baleni,Base
21.66666667,70.185,Ganod,Base
21.44583333,71.56527778,Lowara,Base
22.21972222,86.71666667,Jamsholaghat,Base
13.05527778,79.68083333,Thiruvalngadu,Base
20.18888889,77.98666667,Mangrul,Base
25.93416667,82.0019,Pratapgarh,Base
23.76916667,81.20527778,Goverdheghat,Base
25.66493889,81.41861944,Shahzadpur,Base
24.22416667,83.26972222,Duddhi,Base
21.62388889,80.25333333,Rajegaon,Base
10.00111111,77.485,THENI,Base
25.67805556,80.8575,MARKA,Base
27.98916667,81.21416667,Parsa (Zalim Nagar),Base
23.88416667,77.91916667,BASODA,Base
30.95472222,77.85305556,Tuini (Pabar),Base
26.31833333,90.46888889,BAHALPUR,Base
11.93833333,78.05722222,THOPPUR,Base
19.08305556,81.3,Chindnar,Base
19.75555556,84.44305556,Sorada,Base
26.01944444,93.78972222,Bokajan,Base
28.34833333,80.92083333,Motipur,Base
21.61666667,85.91666667,Swampatna,Base
25.48222222,80.99583333,LAMYARI,Base
31.53305556,78.28305556,POWARI (Shifted to moorang),Base
25.22027778,92.22583333,"Myndu Stage II, Dam Site",Base
25.15666667,92.2175,Myntdu Stage-II power house,Base
23.22666667,93.09777778,Bailley Bridge Tuipui,Base
24.5425,92.95333333,Kashithal,Base
24.49083333,92.80444444,Kulichera,Base
28.98799722,77.20274444,Baghpat,Base
30.51444444,77.99972222,Aglarpul,Base
10.975,79.75388889,Annavasal,Base
28.82138889,78.71944444,Gagan Moradabad,Base
22.90444444,72.74138889,Raska WeIr,Base
9.553333333,78.58638889,PARAMAKUDI,Base
26.42138889,78.91305556,MEHNDAGHAT,Base
27.23611111,79.32916667,Bewar,Base
28.26416667,81.04833333,New Motipur,Base
26.85333333,94.80055556,Bihubar,Base
25.28916667,80.30472222,NARSINGHGARH,Base
25.34138889,87.26583333,Azmabad,Base
25.61888889,76.19444444,Lakheri,Base
29.695,78.05944444,Raysi,Base
8.714444444,77.835,MURAPPANADU,Base
9.403611111,76.65027778,KALLOOPPARA,Base
23.94611111,82.67083333,Karkota,Base
9.072777778,76.76111111,PATTAZHY,Base
18.19916667,82.64972222,Kunturla (Machkund),Base
9.324166667,77.99055556,IRRUKKANKUDI,Base
11.55194444,77.73194444,SEVANUR,Base
10.63138889,76.94611111,AMBARAMPALAYAM,Base
26.97416667,80.92111111,BARETHA,Base
24.42888889,76.60305556,Aklera,Base
12.87,77.83611111,SINGASADANAPALLI,Base
24.57305556,79.64305556,DEVRA,Base
24.99583333,77.60111111,BIJRONI,Base
26.67833333,79.32833333,BULAKIPURA,Base
26.69722222,78.9375,UDI,Base
25.5625,78.59277778,UNNAO BALAJI,Base
24.03083333,73.17222222,Harnav Weir,Base
21.80527778,80.15833333,Balaghat,Base
30.92972222,78.40472222,Hanuman Chetty,Base
26.17055556,91.66944444,Pandu,Base
24.0625,91.59833333,KHOWAI,Base
24.41861111,92.17055556,NUTANBAZAR GD SITE,Base
31.79972222,78.415,Ropa,Base
25.74694444,80.30444444,KAITHI,Base
29.76027778,80.36916667,Jouljibi,Base
22.075,75.405,Borad at Thikri,Base
22.53583333,80.39527778,Matiyari at Katangatola,Base
23.57666667,72.80638889,Derol Bridge,Base
24.23111111,73.00833333,Kheroj,Base
24.40027778,72.30944444,Bhakudar (Sipu Dam),Base
22.42361111,92.94277778,Sihthangpui,Base
27.10722222,88.32222222,Majitar,Base
28.36666667,93.56666667,Lemeking,Base
23.50194444,82.84027778,Kharra,Base
19.85305556,84.62638889,Madhabarida,Base
27.01616111,83.21232222,Regauli,Base
24.52972222,83.02305556,Chopan,Base
25.83166667,78.245,MASOODPUR,Base
32.31638889,77.19972222,KOTHI,Base
25.77638889,80.42166667,PAILANI DERA,Base
26.27361111,85.30027778,Kanti,Base
10.91611111,79.63916667,Thengudi,Base
27.91083333,96.17055556,Tezu,Base
27.27305556,82.25833333,Dumari Ghat,Base
28.22361111,77.45583333,Mohna,Base
26.59555556,92.86083333,Bhomoraguri,Base
26.79111111,91.54444444,Matunga,Base
25.21333333,86.07055556,Mankatha,Base
16.79416667,80.07305556,Wadenepally,Base
25.91247222,85.59444444,Kadirganj,Base
32.90083333,74.75888889,AKHNOOR,Base
29.93722222,78.7025,Marora ,Base
30.26277778,78.50055556,Koteshwar,Base
26.88,88.47277778,SEVOKE,Base
26.8625,88.63611111,CHEL,Base
30.51361111,77.92833333,Hathiari (Bausan),Base
10.96944444,79.66138889,Peralam,Base
25.075,79.82777778,KAIMAHA,Base
31.76694444,78.63638889,TITANG,Base
9.925555556,77.51166667,Ambasamudram,Base
25.43194444,81.05888889,SARDHUA,Base
18.85027778,79.44444444,Mancherial,Base
25.22111111,80.91138889,KARWI,Base
28.19111111,78.4,Narora Down Stream,Base
24.60583333,92.95388889,Amraghat,Base
24.28527778,92.51611111,Gharmura,Base
26.48555556,77.81527778,BAGCHINI,Base
12.49583333,75.15694444,ERINJIPUZHA,Base
10.76111111,76.48611111,MANKARA,Base
12.88083333,75.04111111,BANTWAL,Base
20.26805556,72.98555556,SILVASSA,Base
13.29416667,74.98083333,YENNEHOLE,Base
22.19527778,77.89833333,Machna at Shahpur,Base
26.01027778,76.66166667,Baranwada,Base
25.25055556,75.03416667,Bigod,Base
23.10888889,79.97166667,Gaur at Bhalawara,Base
14.71722222,78.66861111,Alladupalli,Base
26.88361111,81.8,Sonauli Mohammad Pur,Base
10.49805556,77.94583333,LAKSHMANANPATTI,Base
12.65,79.94722222,Chengalpet,Base
14.58055556,78.67777778,Kamalapuram,Base
24.71583333,73.19972222,Sei Dam ,Base
24.35611111,73.16555556,Jotasan,Base
21.71888889,78.82416667,Ramakona,Base
14.25472222,79.11638889,Nandalur,Base
28.15777778,95.66833333,BOMJIR,Base
11.84055556,77.46277778,KUDLUR,Base
27.00861111,83.49555556,Gharighat,Base
26.69944444,83.98777778,Thoothibari,Base
31.26638889,77.29972222,PANDOA,Base
25.23194444,90.24305556,Dimapara,Base
10.46138889,78.05333333,VADAMADURAI,Base
10.28555556,78.09611111,SANARPATTI,Base
15.8825,77.95722222,Bawapuram,Base
14.21361111,79.0175,Annamayya Project,Base
22.92611111,92.52111111,Tuichawng,Base
30.14055556,78.59694444,Devprayag (G),Base
28.15833333,95.845,ROING,Base
17.59361111,80.82166667,Sangam (Murredu),Base
16.94888889,80.04916667,Paleru Bridge,Base
29.08240556,77.43725833,Galeta,Base
28.37423889,95.93172222,EBRANLI,Base
26.54305556,85.85583333,Saharghat,Base
10.94888889,79.70361111,Menangudi,Base
11.00222222,79.75138889,Nallathur,Base
27.99330556,94.22339444,Daporizo,Base
27.355,80.48083333,Neemsar,Base
30.06783333,77.35402222,Kalanaur,Base
25.18972222,92.01861111,Dawki,Base
22.83027778,77.97,Narmada at Naseerabad,Base
23.6075,72.9675,Hathmati Weir,Base
22.38138889,79.89972222,Keolari,Base
12.68416667,78.53944444,Avarankuppam,Base
11.03166667,77.8875,ELUNUTHIMANGALAM,Base
17.015556,80.171667,Polampalli,Base
26.78444444,82.7125,Basti,Base
19.96166667,77.14833333,Kanhargaon,Base
23.03444444,92.96527778,Tuichang,Base
22.82638889,81.32444444,Chakrar at Gadasarai,Base
19.39472222,76.77333333,Zari,Base
13.58166667,74.85777778,HALADI,Base
19.19972222,76.36638889,Dhalegaon,Base
21.21638889,79.23305556,Satrapur,Base
17.4825,81.38666667,Koida,Base
19.18333333,77.03305556,Purna,Base
18.05,77.04972222,Saigaon,Base
18.54555556,77.5775,Degloor,Base
24.59361111,92.84527778,Dholai,Base
14.43444444,74.58888889,SANTEGULI,Base
22.18527778,78.9775,Chhinda,Base
10.88083333,77.98472222,NALLAMARANPATTY,Base
12.06944444,77.40944444,PUDUNAGARA,Base
22.07388889,76.91472222,Kalimachak at Charuwa,Base
22.22055556,76.94388889,Machak at Barangi,Base
17.79888889,81.39277778,Konta,Base
16.32333333,75.28111111,Mudhol,Base
12.18944444,77.10194444,KOLLEGAL,Base
27.40805556,82.77527778,Muhchurwa Ghat,Base
14.59777778,78.01333333,Singavaram,Base
25.0025,92.45666667,Jalalpur,Base
24.80333333,93.11055556,Jiribam,Base
26.04722222,79.39611111,ORAI-2 Mangrayan,Base
27.39527778,82.5625,Parsohan Ghat,Base
24.68027778,93.1025,Chotabekra,Base
26.40222222,78.31916667,SARVA,Base
26.60777778,82.63694444,Dhobahat,Base
24.79027778,93.00777778,Fulertal,Base
22.18527778,78.9775,Chhinda,Base
26.33555556,83.3575,Gola Bazaar,Base
26.0325,85.81472222,Bishunpur,Base
27.61166667,88.65833333,Bop,Base
27.19111111,80.8,Bhatpurwaghat,Base
22.99805556,79.42972222,Umar at Imaliya,Base
17.25444444,77.46277778,Jewangi,Base
30.56694444,79.55305556,Joshimath,Base
13.94722222,79.89722222,Naidupet,Base
19.9375,74.025,Lasur,Base
23.34972222,74.71833333,Mataji,Base
23.31833333,73.40611111,Watrak Dam,Base
23.35388889,74.23388889,Anas PH-II,Base
22.97722222,72.88444444,Ratanpur,Base
25.15805556,92.21083333,Kharkhana,Base
26.73916667,88.42222222,Champasari,Base
12.70833333,79.75,Magaral,Base
27.255,88.305,Sagbari,Base
12.06583333,78.97805556,Vazhavachanur,Base
19.82083333,78.56083333,P.G. Bridge,Base
11.87055556,79.45944444,Villupuram,Base
26.45777778,89.85805556,Sankosh LRP,Base
27.0175,92.6375,Bhalukpong,Base
27.18888889,83.12555556,Uskabazar,Base
27.43805556,83.90555556,Triveni,Base
20.54722222,78.325,Hivra,Base
21.93111111,86.71861111,Baripada,Base
27.44255,77.71373056,Mathura (Gokul Barrage),Base
13.33638889,79.59805556,Buggaagraharam,Base
13.70777778,80.01,Sullurpet,Base
11.98305556,79.68055556,Kumarapalayam,Base
19.53527778,74.83361111,Pachegaon,Base
11.42222222,79.47222222,Kudalaiyathur,Base
11.74833333,79.40527778,THIRUNAVALUR,Base
12.22638889,79.51472222,MANIYAMPATTU,Base
19.32972222,79.50416667,Bhatpalli,Base
24.31138889,87.08694444,Haripur,Base
28.995,94.887,Tuting,Base
19.55916667,79.61166667,Sakmur,Base
27.71944444,88.56138889,Lachen,Base
27.41777778,88.63027778,Bakcha ,Base
27.55111111,88.46111111,Laven ,Base
27.51722222,88.53222222,Sankalang,Base
27.27027778,88.23888889,Toyum,Base
13.18083333,74.99444444,SANOOR,Base
20.52555556,78.80888889,Nandgaon,Base
13.52138889,74.88,AVERSHE,Base
10.28611111,76.32222222,ARANGALI,Base
13.22361111,79.94527778,MONNAVEDU,Base
9.990555556,76.63222222,KALAMPUR,Base
22.94777778,81.07611111,Dindori,Base
24.59361111,92.84527778,Dholai,Base
22.20055556,77.95583333,Tawa at Tawakathi,Base
12.39555556,78.24583333,Penneswaramadam,Base
14.72111111,79.01888889,Nandipalli,Base
27.61444444,92.00972222,China Bridge,Base
22.77,81.45444444,Narmada at Gorakhpur,Base
14.92194444,78.01638889,Tadipatri,Base
22.60472222,80.36222222,Balai at Narayanganj,Base
9.573333333,77.09055556,VANDIPERIYAR,Base
21.32448056,79.18080556,Gawana,Base
12.12888889,77.08305556,BENDRAHALLI,Base
23.64166667,85.51111111,Ramgarh,Base
19.76194444,73.73722222,Dharna Dam (State Govt. Site),Base
28.25722222,97.02583333,Kibithu,Base
25.27722222,82.28722222,SITAMARHI,Base
23.50555556,79.59861111,Saner at Chargawan,Base
22.90861111,81.19388889,Machrar at Gidha,Base
22.52888889,80.99166667,Phen at Parsatola,Base
26.29205556,83.93636111,Salempur,Base
15.66111111,76.96555556,T. Ramapuram,Base
14.57222222,78.8,Chennur,Base
26.05,83.18333333,Azamgarh,Base
27.04666667,94.91222222,Desangpani,Base
27.125,81.66333333,Colonelganj,Base
11.4025,78.92972222,V.Kallathur,Base
12.91388889,79.33305556,Arcot,Base
22.14944444,80.66555556,Mukki,Base
26.85277778,83.32611111,Maniram,Base
30.93972222,77.84666667,Tuini (Tons),Base
21.47638889,86.28638889,Bhejdih,Base
21.43888889,85.18777778,Kolipal,Base
23.45,85.31388889,Kanke Rd. Bridge,Base
32.76277778,74.88444444,Jammu Tawi(Sidhra),Base
19.11138889,83.42416667,Jaggaguda,Base
24.83277778,92.79166667,Annapurna Ghat,Base
19.01222222,81.2325,Tumnar (Dantewara),Base
23.11388889,85.615,Paradih,Base
22.69361111,85.97861111,Saraikela Rd. Bridge,Base
23.33055556,85.35888889,Bara Ghagara,Base
23.29,85.25277778,Dhurwa Dam,Base
20.32305556,81.68166667,DUDHAWA,Base
17.59972222,80.81638889,Sangam (Kinnerasani),Base
23.23583333,80.04,Pariyat at Matamar,Base
28.50466111,76.790275,Dadri,Base
20.16611111,73.89944444,Palkhed,Base
33.74861111,75.12166667,Khanabal,Base
30.02611111,80.57777778,Kanjyoti,Base
29.90361111,79.63472222,Gagrigol,Base
18.6125,82.14277778,Saradaput,Base
18.38444444,81.6625,Sukma,Base
18.53666667,80.37666667,Perur,Base
8.693333333,77.46583333,KALLIDAIKURICHHI,Base
26.04194444,80.85944444,Bhitaura,Base
12.675,75.115,ADKASTHALA,Base
9.675,76.60277778,KIDANGOOR,Base
20.10027778,73.27111111,OZERKHEDA,Base
8.158333333,77.46,ASHRAMAM,Base
24.96111111,76.29805556,Sangod,Base
24.3,79.85,GAISABAD,Base
33.99722222,74.81361111,KRALPORA,Base
34.19722222,74.76888889,FATEHPORA,Base
33.75833333,74.09555556,BAINCH,Base
18.81638889,80.35,Pathagudem,Base
26.25555556,79.59444444,BAHMAI,Base
25.83583333,78.37194444,CHANDPUR DABRA,Base
22.74638889,72.68027778,Kheda,Base
27.79305556,81.785,Madhwapur,Base
26.20972222,77.90222222,NEPARI,Base
30.03944444,79.55611111,Nandkeshri,Base
21.95583333,80.10916667,Magardharra,Base
16.82916667,81.75472222,Bateshwar,Base
23.48916667,80.19777778,Belkund at Ghughra,Base
22.53388889,73.13972222,Khanpur,Base
23.05194444,74.31972222,Chakaliya,Base
25.94555556,80.53138889,MANSURPUR,Base
25.23972222,80.66083333,BADAUSA,Base
25.04555556,79.18194444,SANJAY NAGAR,Base
25.46388889,87.96361111,BHALUKA,Base
25.13944444,80.47833333,BARCHA,Base
29.82805556,79.77138889,Bageshwar,Base
24.99166667,87.79888889,SARALPUR,Base
25.31638889,88.14416667,BAHIRGACHI,Base
24.23472222,88.26361111,JIAGANG,Base
21.29833333,76.23611111,BURHANPUR,Base
23.05638889,80.83722222,Narmada at Maalpur,Base
23.71805556,75.35388889,Tal,Base
